checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
304B,Italian,xcopa,xcopa_it,0.694,0,0.5,136.0652,12.9345,0.595112,0.2268,0.482,0.5337,0.6041,0.65,0.695,0.7606,0.8189,0.8863,layer_29,last
315B,Italian,xcopa,xcopa_it,0.68,0,0.5,129.7978,12.6076,0.597565,0.2293,0.4891,0.5412,0.6107,0.6564,0.7011,0.7656,0.8229,0.889,layer_29,last
325B,Italian,xcopa,xcopa_it,0.676,0,0.5,157.0094,13.8565,0.592943,0.2286,0.4561,0.5096,0.5829,0.6311,0.6784,0.7471,0.8085,0.8795,layer_29,last
334B,Italian,xcopa,xcopa_it,0.678,0,0.5,148.9698,13.623,0.595973,0.2258,0.4633,0.518,0.5916,0.6393,0.6858,0.7532,0.8134,0.8829,layer_29,last
342B,Italian,xcopa,xcopa_it,0.702,0,0.5,155.0095,14.0503,0.594701,0.2216,0.4577,0.5126,0.5861,0.6341,0.6809,0.7489,0.81,0.8806,layer_29,last
352B,Italian,xcopa,xcopa_it,0.67,0,0.5,160.521,14.4788,0.598268,0.2208,0.4489,0.5053,0.5816,0.6309,0.6787,0.748,0.8097,0.8808,layer_29,last
363B,Italian,xcopa,xcopa_it,0.654,0,0.5,166.38,14.4309,0.599164,0.2275,0.4383,0.4965,0.5747,0.6259,0.6749,0.7453,0.8078,0.8796,layer_29,last
373B,Italian,xcopa,xcopa_it,0.7,0,0.5,177.8645,15.4856,0.598476,0.2143,0.4284,0.4871,0.5654,0.617,0.6669,0.7388,0.8028,0.8766,layer_29,last
384B,Italian,xcopa,xcopa_it,0.686,0,0.5,166.4885,15.0101,0.601707,0.2152,0.4385,0.4976,0.5763,0.6271,0.6762,0.7468,0.8092,0.8808,layer_29,last
394B,Italian,xcopa,xcopa_it,0.7,0,0.5,175.5967,15.8068,0.5999,0.2075,0.4298,0.49,0.5695,0.6209,0.6706,0.7419,0.8052,0.8781,layer_29,last
405B,Italian,xcopa,xcopa_it,0.68,0,0.5,179.6392,15.879,0.59701,0.2112,0.4255,0.4861,0.5665,0.6182,0.668,0.7393,0.8029,0.8763,layer_29,last
415B,Italian,xcopa,xcopa_it,0.71,0,0.5,177.1739,15.9056,0.60178,0.2085,0.4248,0.4866,0.5683,0.6207,0.6709,0.7426,0.8059,0.8787,layer_29,last
426B,Italian,xcopa,xcopa_it,0.712,0,0.5,178.7228,15.8647,0.600666,0.2118,0.4229,0.4849,0.5669,0.6196,0.6699,0.7417,0.8051,0.878,layer_29,last
436B,Italian,xcopa,xcopa_it,0.694,0,0.5,186.4624,16.6807,0.604554,0.2054,0.4133,0.4772,0.5611,0.6149,0.6664,0.7398,0.8041,0.8778,layer_29,last
447B,Italian,xcopa,xcopa_it,0.692,0,0.5,188.5929,16.769,0.600476,0.2034,0.4132,0.4762,0.5596,0.6131,0.6643,0.7373,0.8017,0.8759,layer_29,last
457B,Italian,xcopa,xcopa_it,0.682,0,0.5,190.619,16.9311,0.598538,0.2026,0.411,0.4746,0.559,0.6125,0.6633,0.7359,0.8004,0.8748,layer_29,last
468B,Italian,xcopa,xcopa_it,0.688,0,0.5,195.9184,17.2843,0.599873,0.2011,0.4059,0.4696,0.5541,0.6084,0.6601,0.7338,0.799,0.8741,layer_29,last
478B,Italian,xcopa,xcopa_it,0.696,0,0.5,201.4768,17.9549,0.600659,0.1953,0.4008,0.4651,0.5508,0.6055,0.6578,0.7322,0.7979,0.8735,layer_29,last
489B,Italian,xcopa,xcopa_it,0.698,0,0.5,196.478,17.4198,0.600099,0.2005,0.4038,0.4682,0.5542,0.6089,0.6609,0.7346,0.7996,0.8745,layer_29,last
499B,Italian,xcopa,xcopa_it,0.69,0,0.5,201.5536,17.9063,0.600552,0.1966,0.3989,0.4643,0.5508,0.6058,0.6582,0.7324,0.7979,0.8735,layer_29,last
510B,Italian,xcopa,xcopa_it,0.704,0,0.5,196.8789,17.487,0.600503,0.1993,0.4036,0.4682,0.5538,0.6087,0.6607,0.7343,0.7993,0.8743,layer_29,last
520B,Italian,xcopa,xcopa_it,0.718,0,0.5,198.0005,17.485,0.600371,0.201,0.4006,0.4659,0.5529,0.6084,0.6608,0.7343,0.7993,0.8743,layer_29,last
531B,Italian,xcopa,xcopa_it,0.704,0,0.5,196.8472,17.1475,0.598174,0.2046,0.4019,0.4672,0.5535,0.6085,0.6603,0.7335,0.7985,0.8735,layer_29,last
541B,Italian,xcopa,xcopa_it,0.7,0,0.5,194.8072,17.3661,0.602968,0.2004,0.4025,0.4681,0.5553,0.6107,0.663,0.7366,0.8014,0.8758,layer_29,last
552B,Italian,xcopa,xcopa_it,0.698,0,0.5,194.809,17.4251,0.603488,0.1998,0.4021,0.4681,0.5554,0.611,0.6634,0.737,0.8017,0.876,layer_29,last
562B,Italian,xcopa,xcopa_it,0.706,0,0.5,196.4815,17.6733,0.606532,0.1986,0.399,0.466,0.554,0.6102,0.6632,0.7375,0.8025,0.8769,layer_29,last
573B,Italian,xcopa,xcopa_it,0.706,0,0.5,198.8857,17.8431,0.605556,0.1979,0.3974,0.4641,0.5525,0.6088,0.6617,0.736,0.8012,0.8759,layer_29,last
583B,Italian,xcopa,xcopa_it,0.706,0,0.5,198.0196,17.6384,0.604348,0.2008,0.3977,0.4645,0.5532,0.6094,0.6622,0.7362,0.8012,0.8758,layer_29,last
593B,Italian,xcopa,xcopa_it,0.702,0,0.5,200.3206,17.7755,0.604166,0.2001,0.3957,0.4625,0.551,0.6076,0.6608,0.7351,0.8004,0.8753,layer_29,last
10B,Turkish,xcopa,xcopa_tr,0.542,0,0.5,352.2862,30.5485,0.645228,0.1428,0.3163,0.3622,0.4378,0.501,0.571,0.6768,0.7678,0.8631,layer_29,last
21B,Turkish,xcopa,xcopa_tr,0.552,0,0.5,249.7046,20.7935,0.622464,0.1633,0.384,0.4292,0.4981,0.5533,0.6133,0.704,0.7833,0.869,layer_29,last
31B,Turkish,xcopa,xcopa_tr,0.572,0,0.5,197.9594,17.198,0.617995,0.182,0.4246,0.4711,0.5374,0.5883,0.6433,0.7259,0.7982,0.8772,layer_29,last
42B,Turkish,xcopa,xcopa_tr,0.564,0,0.5,155.2189,14.3975,0.612051,0.2055,0.4675,0.514,0.5767,0.6232,0.673,0.7473,0.8129,0.8853,layer_29,last
52B,Turkish,xcopa,xcopa_tr,0.556,0,0.5,131.1465,12.7786,0.613674,0.2116,0.4936,0.5401,0.6002,0.6443,0.6912,0.7616,0.8236,0.8919,layer_29,last
63B,Turkish,xcopa,xcopa_tr,0.56,0,0.5,111.0949,11.2256,0.612507,0.2273,0.52,0.565,0.6221,0.6636,0.7079,0.7743,0.8328,0.8973,layer_29,last
73B,Turkish,xcopa,xcopa_tr,0.55,0,0.5,100.9426,10.5504,0.613818,0.2344,0.534,0.5788,0.6348,0.6752,0.7184,0.7825,0.8388,0.9011,layer_29,last
84B,Turkish,xcopa,xcopa_tr,0.572,0,0.5,88.2036,9.5631,0.613092,0.2517,0.5544,0.5985,0.6521,0.6907,0.7318,0.7928,0.8464,0.9056,layer_29,last
94B,Turkish,xcopa,xcopa_tr,0.578,0,0.5,87.0417,9.4981,0.610412,0.2572,0.558,0.6026,0.6546,0.6927,0.733,0.7932,0.8465,0.9055,layer_29,last
105B,Turkish,xcopa,xcopa_tr,0.582,0,0.5,80.7378,8.9316,0.610395,0.2668,0.5682,0.612,0.6633,0.7,0.7394,0.798,0.8499,0.9076,layer_29,last
115B,Turkish,xcopa,xcopa_tr,0.596,0,0.5,80.8149,8.8132,0.609117,0.2774,0.5663,0.6111,0.6637,0.7008,0.7401,0.7987,0.8503,0.9076,layer_29,last
126B,Turkish,xcopa,xcopa_tr,0.572,0,0.5,79.2971,8.5071,0.604748,0.2862,0.5702,0.6133,0.6637,0.6999,0.7386,0.7967,0.8483,0.9061,layer_29,last
136B,Turkish,xcopa,xcopa_tr,0.578,0,0.5,74.4557,8.4917,0.602193,0.288,0.5841,0.6272,0.6772,0.7122,0.7492,0.8048,0.8541,0.9093,layer_29,last
147B,Turkish,xcopa,xcopa_tr,0.582,0,0.5,72.9369,8.2152,0.599843,0.2936,0.5855,0.6282,0.6777,0.7123,0.749,0.8041,0.8532,0.9086,layer_29,last
157B,Turkish,xcopa,xcopa_tr,0.572,0,0.5,71.2592,8.0583,0.600891,0.3029,0.5894,0.6307,0.6814,0.7157,0.7522,0.8069,0.8554,0.91,layer_29,last
168B,Turkish,xcopa,xcopa_tr,0.586,0,0.5,74.3198,8.0108,0.601361,0.303,0.5798,0.6216,0.6719,0.7072,0.7445,0.8008,0.8509,0.9074,layer_29,last
178B,Turkish,xcopa,xcopa_tr,0.576,0,0.5,68.2837,7.4774,0.602527,0.3195,0.5907,0.6313,0.6814,0.7161,0.7525,0.8072,0.8557,0.9104,layer_29,last
189B,Turkish,xcopa,xcopa_tr,0.574,0,0.5,64.1374,7.3975,0.59839,0.3168,0.6046,0.6438,0.6914,0.7245,0.7597,0.8122,0.8591,0.9121,layer_29,last
199B,Turkish,xcopa,xcopa_tr,0.592,0,0.5,60.568,6.9691,0.601104,0.3293,0.6098,0.6484,0.6952,0.728,0.7629,0.8151,0.8615,0.9139,layer_29,last
210B,Turkish,xcopa,xcopa_tr,0.588,0,0.5,58.6334,6.6958,0.600159,0.3397,0.6134,0.6511,0.6968,0.7292,0.7636,0.8154,0.8616,0.9139,layer_29,last
220B,Turkish,xcopa,xcopa_tr,0.592,0,0.5,52.8316,5.9229,0.599816,0.3715,0.6248,0.659,0.7026,0.734,0.7678,0.8187,0.8642,0.9156,layer_29,last
231B,Turkish,xcopa,xcopa_tr,0.588,0,0.5,49.0285,5.5972,0.599558,0.3859,0.6348,0.6686,0.7099,0.7403,0.7729,0.8226,0.8672,0.9175,layer_29,last
241B,Turkish,xcopa,xcopa_tr,0.596,0,0.5,46.7094,5.4045,0.599186,0.3966,0.6417,0.6756,0.7165,0.7464,0.7786,0.827,0.8702,0.9192,layer_29,last
252B,Turkish,xcopa,xcopa_tr,0.6,0,0.5,55.7835,6.6849,0.613114,0.347,0.6137,0.6588,0.7096,0.7439,0.7787,0.8289,0.8724,0.9211,layer_29,last
262B,Turkish,xcopa,xcopa_tr,0.608,0,0.5,62.123,7.4331,0.617253,0.3216,0.5972,0.6461,0.7006,0.7366,0.773,0.825,0.8698,0.9197,layer_29,last
273B,Turkish,xcopa,xcopa_tr,0.616,0,0.5,66.6509,8.2147,0.616303,0.3,0.5878,0.6408,0.6986,0.7359,0.7729,0.8251,0.8697,0.9193,layer_29,last
283B,Turkish,xcopa,xcopa_tr,0.604,0,0.5,75.0421,8.9881,0.616776,0.2822,0.5687,0.6243,0.6849,0.7241,0.7628,0.8174,0.864,0.9158,layer_29,last
294B,Turkish,xcopa,xcopa_tr,0.596,0,0.5,87.4423,10.2582,0.616681,0.2572,0.545,0.6036,0.6677,0.7092,0.7503,0.8081,0.8573,0.9117,layer_29,last
304B,Turkish,xcopa,xcopa_tr,0.608,0,0.5,98.7829,11.4016,0.617957,0.2391,0.5216,0.5852,0.6542,0.6986,0.7417,0.8017,0.8524,0.9086,layer_29,last
315B,Turkish,xcopa,xcopa_tr,0.606,0,0.5,94.8632,11.0308,0.619868,0.2445,0.528,0.5905,0.6591,0.7028,0.7454,0.8046,0.8547,0.9102,layer_29,last
325B,Turkish,xcopa,xcopa_tr,0.622,0,0.5,111.1396,12.1454,0.613748,0.2336,0.503,0.5659,0.6371,0.6828,0.7276,0.7902,0.8434,0.9027,layer_29,last
334B,Turkish,xcopa,xcopa_tr,0.622,0,0.5,109.1101,12.2214,0.617211,0.2294,0.5051,0.5694,0.6407,0.6866,0.7311,0.7933,0.846,0.9046,layer_29,last
342B,Turkish,xcopa,xcopa_tr,0.626,0,0.5,112.7212,12.4541,0.615565,0.2274,0.5014,0.5649,0.636,0.682,0.7269,0.7897,0.843,0.9027,layer_29,last
352B,Turkish,xcopa,xcopa_tr,0.616,0,0.5,115.7246,12.9488,0.617919,0.2203,0.4953,0.5602,0.6337,0.6805,0.7261,0.7894,0.8431,0.9029,layer_29,last
363B,Turkish,xcopa,xcopa_tr,0.616,0,0.5,122.1957,13.5092,0.619739,0.2167,0.483,0.5495,0.6261,0.6747,0.7217,0.7866,0.8413,0.9018,layer_29,last
373B,Turkish,xcopa,xcopa_tr,0.62,0,0.5,126.0195,14.0585,0.623976,0.2071,0.4779,0.5449,0.6217,0.6712,0.719,0.785,0.8406,0.9018,layer_29,last
384B,Turkish,xcopa,xcopa_tr,0.6,0,0.5,120.8506,13.4953,0.624547,0.2127,0.4859,0.551,0.6268,0.6754,0.7226,0.7879,0.8428,0.9032,layer_29,last
394B,Turkish,xcopa,xcopa_tr,0.596,0,0.5,124.9059,14.0192,0.623741,0.2073,0.4793,0.5464,0.6236,0.6728,0.7203,0.7858,0.8411,0.9021,layer_29,last
405B,Turkish,xcopa,xcopa_tr,0.616,0,0.5,131.7874,14.3334,0.618082,0.2096,0.4706,0.5381,0.6164,0.666,0.7139,0.78,0.8361,0.8985,layer_29,last
415B,Turkish,xcopa,xcopa_tr,0.598,0,0.5,130.523,14.5599,0.624904,0.2036,0.4702,0.5388,0.6179,0.6684,0.7169,0.7834,0.8393,0.9011,layer_29,last
426B,Turkish,xcopa,xcopa_tr,0.604,0,0.5,132.9764,14.7818,0.624318,0.2036,0.4661,0.5356,0.6157,0.6666,0.7154,0.7823,0.8384,0.9004,layer_29,last
436B,Turkish,xcopa,xcopa_tr,0.614,0,0.5,139.2215,15.4232,0.625503,0.1992,0.4572,0.5271,0.6093,0.6616,0.7115,0.7797,0.8367,0.8995,layer_29,last
447B,Turkish,xcopa,xcopa_tr,0.618,0,0.5,139.8954,15.3677,0.62402,0.2004,0.4565,0.5262,0.6085,0.6607,0.7104,0.7785,0.8356,0.8986,layer_29,last
457B,Turkish,xcopa,xcopa_tr,0.61,0,0.5,140.574,15.3338,0.62129,0.2016,0.4563,0.5265,0.6084,0.66,0.7093,0.777,0.8341,0.8975,layer_29,last
468B,Turkish,xcopa,xcopa_tr,0.6,0,0.5,144.6686,15.7188,0.62414,0.1998,0.4505,0.5208,0.6036,0.6563,0.7066,0.7755,0.8333,0.8973,layer_29,last
478B,Turkish,xcopa,xcopa_tr,0.616,0,0.5,148.8335,16.1696,0.623474,0.1969,0.4448,0.5163,0.6001,0.6534,0.7043,0.7738,0.832,0.8964,layer_29,last
489B,Turkish,xcopa,xcopa_tr,0.614,0,0.5,148.6903,16.0442,0.622201,0.1982,0.445,0.5165,0.6001,0.6533,0.7039,0.7732,0.8314,0.8959,layer_29,last
499B,Turkish,xcopa,xcopa_tr,0.62,0,0.5,150.8504,16.3559,0.624576,0.1954,0.4414,0.5132,0.5981,0.6521,0.7034,0.7731,0.8316,0.8962,layer_29,last
510B,Turkish,xcopa,xcopa_tr,0.624,0,0.5,152.5813,16.4106,0.621163,0.194,0.442,0.5125,0.5962,0.6498,0.7009,0.7705,0.8292,0.8945,layer_29,last
520B,Turkish,xcopa,xcopa_tr,0.624,0,0.5,153.1446,16.3943,0.620721,0.1958,0.4398,0.5109,0.5957,0.6499,0.7011,0.7706,0.8292,0.8944,layer_29,last
531B,Turkish,xcopa,xcopa_tr,0.618,0,0.5,154.6588,16.2061,0.615782,0.1977,0.4407,0.5102,0.5936,0.6469,0.6978,0.7674,0.8262,0.8921,layer_29,last
541B,Turkish,xcopa,xcopa_tr,0.61,0,0.5,151.8402,16.1287,0.619634,0.1958,0.4445,0.513,0.5957,0.6491,0.7001,0.7697,0.8284,0.8938,layer_29,last
552B,Turkish,xcopa,xcopa_tr,0.616,0,0.5,153.4652,16.5229,0.622501,0.1932,0.4401,0.5102,0.595,0.6495,0.7011,0.7711,0.8297,0.8948,layer_29,last
562B,Turkish,xcopa,xcopa_tr,0.636,0,0.5,157.4565,16.9637,0.623989,0.1916,0.4347,0.5057,0.5916,0.6467,0.6988,0.7697,0.8289,0.8945,layer_29,last
573B,Turkish,xcopa,xcopa_tr,0.638,0,0.5,156.8776,16.8381,0.62404,0.1935,0.435,0.506,0.592,0.6472,0.6992,0.7699,0.829,0.8945,layer_29,last
583B,Turkish,xcopa,xcopa_tr,0.634,0,0.5,157.2098,16.732,0.621661,0.1957,0.4343,0.5054,0.5917,0.6469,0.6988,0.7692,0.8282,0.8938,layer_29,last
593B,Turkish,xcopa,xcopa_tr,0.644,0,0.5,159.8825,16.8911,0.621081,0.1953,0.4318,0.5031,0.5891,0.6444,0.6965,0.7672,0.8267,0.8928,layer_29,last
10B,Vietnamese,xcopa,xcopa_vi,0.568,0,0.5,545.4623,40.0372,0.624614,0.1369,0.2515,0.2937,0.3565,0.4121,0.4798,0.5985,0.7103,0.8296,layer_29,last
21B,Vietnamese,xcopa,xcopa_vi,0.592,0,0.5,408.3586,25.3192,0.595192,0.1757,0.3129,0.3545,0.4102,0.459,0.5174,0.6199,0.7191,0.8298,layer_29,last
31B,Vietnamese,xcopa,xcopa_vi,0.624,0,0.5,324.6571,19.7517,0.586413,0.1997,0.3542,0.3968,0.45,0.4946,0.548,0.6415,0.7328,0.8365,layer_29,last
42B,Vietnamese,xcopa,xcopa_vi,0.622,0,0.5,264.0863,16.4245,0.581431,0.2201,0.3893,0.4326,0.4843,0.5266,0.5765,0.6629,0.7475,0.8443,layer_29,last
52B,Vietnamese,xcopa,xcopa_vi,0.612,0,0.5,228.0178,14.4117,0.579079,0.2336,0.4138,0.4554,0.5058,0.5463,0.5936,0.6757,0.7565,0.8494,layer_29,last
63B,Vietnamese,xcopa,xcopa_vi,0.626,0,0.5,211.0302,13.4423,0.576331,0.2406,0.4276,0.4673,0.5162,0.5554,0.6014,0.6813,0.7602,0.8513,layer_29,last
73B,Vietnamese,xcopa,xcopa_vi,0.642,0,0.5,188.6761,12.1541,0.572974,0.2536,0.4467,0.4841,0.531,0.5688,0.613,0.6898,0.7658,0.8543,layer_29,last
84B,Vietnamese,xcopa,xcopa_vi,0.632,0,0.5,175.4571,11.5944,0.573432,0.2574,0.4571,0.4943,0.5412,0.5787,0.6222,0.6975,0.7716,0.8578,layer_29,last
94B,Vietnamese,xcopa,xcopa_vi,0.66,0,0.5,161.3812,10.8016,0.570162,0.268,0.4709,0.5074,0.5526,0.5887,0.6305,0.7034,0.7756,0.8599,layer_29,last
105B,Vietnamese,xcopa,xcopa_vi,0.636,0,0.5,156.8411,10.6261,0.568801,0.2664,0.4762,0.5116,0.5559,0.5914,0.6329,0.7049,0.7764,0.8602,layer_29,last
115B,Vietnamese,xcopa,xcopa_vi,0.65,0,0.5,149.6924,10.2698,0.567463,0.2728,0.4831,0.5188,0.5629,0.5981,0.6389,0.7098,0.7799,0.8621,layer_29,last
126B,Vietnamese,xcopa,xcopa_vi,0.682,0,0.5,146.222,9.9992,0.561957,0.2729,0.4885,0.522,0.5646,0.5985,0.6381,0.7079,0.7776,0.8602,layer_29,last
136B,Vietnamese,xcopa,xcopa_vi,0.656,0,0.5,139.8244,10.1069,0.562281,0.2699,0.4962,0.5329,0.5761,0.6101,0.6493,0.7172,0.7845,0.8642,layer_29,last
147B,Vietnamese,xcopa,xcopa_vi,0.652,0,0.5,137.181,9.7719,0.559455,0.2751,0.4984,0.5344,0.5767,0.6101,0.6486,0.7159,0.7831,0.8631,layer_29,last
157B,Vietnamese,xcopa,xcopa_vi,0.66,0,0.5,135.8182,9.6469,0.557097,0.2831,0.5015,0.537,0.5792,0.6125,0.6509,0.7176,0.784,0.8632,layer_29,last
168B,Vietnamese,xcopa,xcopa_vi,0.662,0,0.5,142.8191,9.6938,0.558459,0.2811,0.4891,0.5249,0.5683,0.602,0.6413,0.7099,0.7785,0.8601,layer_29,last
178B,Vietnamese,xcopa,xcopa_vi,0.672,0,0.5,133.1761,9.3678,0.558117,0.2811,0.5001,0.5348,0.5778,0.6111,0.6496,0.7165,0.7832,0.8629,layer_29,last
189B,Vietnamese,xcopa,xcopa_vi,0.688,0,0.5,127.3988,9.0399,0.554708,0.2918,0.51,0.5434,0.585,0.6174,0.6548,0.7202,0.7857,0.864,layer_29,last
199B,Vietnamese,xcopa,xcopa_vi,0.696,0,0.5,134.0686,9.2937,0.558374,0.2891,0.5,0.5343,0.5769,0.6102,0.649,0.7162,0.7831,0.8629,layer_29,last
210B,Vietnamese,xcopa,xcopa_vi,0.668,0,0.5,138.7489,9.3515,0.553349,0.2877,0.4957,0.5284,0.5705,0.6036,0.6423,0.7097,0.7774,0.8587,layer_29,last
220B,Vietnamese,xcopa,xcopa_vi,0.688,0,0.5,130.6414,8.9377,0.556226,0.2948,0.5036,0.5352,0.5767,0.6097,0.6481,0.7151,0.7819,0.862,layer_29,last
231B,Vietnamese,xcopa,xcopa_vi,0.696,0,0.5,131.8171,8.8534,0.554182,0.2981,0.5027,0.5338,0.5744,0.6068,0.6452,0.7123,0.7796,0.8603,layer_29,last
241B,Vietnamese,xcopa,xcopa_vi,0.68,0,0.5,130.6896,8.9797,0.55537,0.2931,0.5052,0.5372,0.5776,0.6101,0.6484,0.7151,0.7817,0.8617,layer_29,last
252B,Vietnamese,xcopa,xcopa_vi,0.708,0,0.5,161.1949,11.4668,0.559834,0.2535,0.4755,0.5141,0.5619,0.5981,0.6388,0.7078,0.7762,0.8582,layer_29,last
262B,Vietnamese,xcopa,xcopa_vi,0.718,0,0.5,171.848,12.4693,0.56252,0.2379,0.4642,0.506,0.5562,0.5938,0.6355,0.7058,0.7749,0.8576,layer_29,last
273B,Vietnamese,xcopa,xcopa_vi,0.696,0,0.5,167.1059,13.2946,0.565173,0.224,0.4716,0.5155,0.5672,0.6054,0.6469,0.7157,0.7827,0.8624,layer_29,last
283B,Vietnamese,xcopa,xcopa_vi,0.706,0,0.5,177.0473,14.2091,0.564941,0.2113,0.4622,0.5078,0.561,0.6001,0.6421,0.7117,0.7796,0.8604,layer_29,last
294B,Vietnamese,xcopa,xcopa_vi,0.71,0,0.5,191.0029,15.3733,0.565605,0.1985,0.4499,0.4965,0.5512,0.5912,0.6347,0.7064,0.7758,0.858,layer_29,last
304B,Vietnamese,xcopa,xcopa_vi,0.712,0,0.5,208.0471,16.6609,0.563435,0.1851,0.4339,0.4836,0.5413,0.5826,0.6268,0.6992,0.7696,0.8537,layer_29,last
315B,Vietnamese,xcopa,xcopa_vi,0.694,0,0.5,204.1611,16.5549,0.567348,0.1856,0.4353,0.4858,0.544,0.5859,0.6304,0.7029,0.7731,0.8563,layer_29,last
325B,Vietnamese,xcopa,xcopa_vi,0.712,0,0.5,226.8956,17.0342,0.560627,0.1952,0.4173,0.4673,0.5259,0.5684,0.614,0.6887,0.7614,0.8481,layer_29,last
334B,Vietnamese,xcopa,xcopa_vi,0.712,0,0.5,225.0514,17.428,0.562365,0.1852,0.4187,0.4697,0.5288,0.5713,0.6168,0.6909,0.7631,0.8494,layer_29,last
342B,Vietnamese,xcopa,xcopa_vi,0.718,0,0.5,227.3686,17.5369,0.562724,0.1868,0.4164,0.4681,0.5275,0.5701,0.6158,0.6901,0.7625,0.849,layer_29,last
352B,Vietnamese,xcopa,xcopa_vi,0.7,0,0.5,231.9102,17.6858,0.564437,0.1892,0.4119,0.4641,0.5236,0.5669,0.613,0.6883,0.7615,0.8487,layer_29,last
363B,Vietnamese,xcopa,xcopa_vi,0.718,0,0.5,236.3635,17.779,0.56751,0.1926,0.4025,0.4575,0.5201,0.5652,0.6123,0.6887,0.7623,0.8494,layer_29,last
373B,Vietnamese,xcopa,xcopa_vi,0.726,0,0.5,250.7121,19.4099,0.571329,0.1761,0.3932,0.4486,0.5125,0.5584,0.6068,0.6849,0.7601,0.8485,layer_29,last
384B,Vietnamese,xcopa,xcopa_vi,0.716,0,0.5,238.4276,18.71,0.570791,0.1779,0.4021,0.4575,0.521,0.5661,0.6134,0.69,0.7637,0.8508,layer_29,last
394B,Vietnamese,xcopa,xcopa_vi,0.71,0,0.5,252.395,19.6099,0.569933,0.1738,0.3924,0.4484,0.5126,0.558,0.6059,0.6837,0.7588,0.8476,layer_29,last
405B,Vietnamese,xcopa,xcopa_vi,0.722,0,0.5,258.962,19.9109,0.565062,0.1736,0.389,0.4449,0.5092,0.5545,0.6023,0.6801,0.7553,0.8447,layer_29,last
415B,Vietnamese,xcopa,xcopa_vi,0.732,0,0.5,249.8432,19.5721,0.570055,0.1714,0.3924,0.4495,0.5147,0.5605,0.6083,0.6856,0.7601,0.8483,layer_29,last
426B,Vietnamese,xcopa,xcopa_vi,0.734,0,0.5,252.5381,19.7612,0.569464,0.1724,0.3897,0.4475,0.5134,0.5596,0.6077,0.6851,0.7597,0.8479,layer_29,last
436B,Vietnamese,xcopa,xcopa_vi,0.736,0,0.5,258.6667,20.5656,0.573605,0.1673,0.3832,0.4425,0.51,0.5574,0.6066,0.6852,0.7605,0.8489,layer_29,last
447B,Vietnamese,xcopa,xcopa_vi,0.736,0,0.5,264.6387,20.9253,0.571344,0.1658,0.3803,0.4392,0.5069,0.5542,0.6033,0.6821,0.7577,0.8469,layer_29,last
457B,Vietnamese,xcopa,xcopa_vi,0.724,0,0.5,262.6884,20.5981,0.569318,0.1679,0.3821,0.4407,0.5078,0.5548,0.6035,0.6817,0.7571,0.8462,layer_29,last
468B,Vietnamese,xcopa,xcopa_vi,0.706,0,0.5,275.6783,21.5484,0.569327,0.1621,0.3739,0.4326,0.5,0.5475,0.5971,0.6767,0.7532,0.8438,layer_29,last
478B,Vietnamese,xcopa,xcopa_vi,0.71,0,0.5,278.5992,22.1299,0.571313,0.1575,0.3707,0.4305,0.499,0.5473,0.5975,0.6775,0.7542,0.8446,layer_29,last
489B,Vietnamese,xcopa,xcopa_vi,0.722,0,0.5,269.3907,21.1548,0.568898,0.1638,0.3758,0.4355,0.5039,0.5517,0.6012,0.6801,0.7558,0.8452,layer_29,last
499B,Vietnamese,xcopa,xcopa_vi,0.712,0,0.5,277.2803,21.6818,0.568711,0.161,0.371,0.4307,0.4994,0.5475,0.5973,0.6766,0.7529,0.8434,layer_29,last
510B,Vietnamese,xcopa,xcopa_vi,0.724,0,0.5,275.9549,21.4789,0.567462,0.1635,0.3726,0.4321,0.5,0.5479,0.5974,0.6764,0.7525,0.843,layer_29,last
520B,Vietnamese,xcopa,xcopa_vi,0.73,0,0.5,278.5917,21.5525,0.566668,0.165,0.37,0.4301,0.4985,0.5466,0.596,0.6755,0.7519,0.8425,layer_29,last
531B,Vietnamese,xcopa,xcopa_vi,0.706,0,0.5,276.4337,21.1875,0.565326,0.169,0.3719,0.4314,0.4995,0.5474,0.5966,0.6755,0.7517,0.8421,layer_29,last
541B,Vietnamese,xcopa,xcopa_vi,0.718,0,0.5,271.9327,21.2007,0.568442,0.1653,0.3745,0.4337,0.5022,0.5503,0.5996,0.6784,0.7542,0.8442,layer_29,last
552B,Vietnamese,xcopa,xcopa_vi,0.724,0,0.5,272.7286,21.4265,0.569494,0.1629,0.3733,0.4332,0.502,0.5504,0.6,0.679,0.7549,0.8447,layer_29,last
562B,Vietnamese,xcopa,xcopa_vi,0.724,0,0.5,273.1036,21.5684,0.570666,0.1611,0.3726,0.4325,0.5018,0.5504,0.6003,0.6796,0.7555,0.8452,layer_29,last
573B,Vietnamese,xcopa,xcopa_vi,0.73,0,0.5,277.1421,21.862,0.570087,0.1596,0.3701,0.4303,0.4998,0.5484,0.5984,0.6779,0.754,0.8442,layer_29,last
583B,Vietnamese,xcopa,xcopa_vi,0.698,0,0.5,274.2806,21.5242,0.570236,0.1637,0.3706,0.431,0.501,0.55,0.6,0.6793,0.7552,0.8449,layer_29,last
